Where	Sub	Type	method	Text	Translation	File Directory	File Name	Reworked by	Contributors	Attribution	Comments	max_length
Items			pending			\Items\Weapons\M78\Files	TX_M78_Details_NR.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Handguard_AL.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Handguard_NR.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Magazine_AL.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Magazine_NR.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Stock_AL.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Stock_NR.png					
Items			pending			\Items\Weapons\MK18\Files	Icon_MK18.png					
Items			pending			\Items\Weapons\MK18\Files	Icon_MK18_Magazine.png					
Items			pending			\Items\Weapons\MK18\Files	TX_MK18_Body_AL.png					
Items			pending			\Items\Weapons\MK18\Files	TX_MK18_Body_NR.png					
Items			pending			\Items\Weapons\MK18\Files	TX_MK18_Sights_AL.png					
Items			pending			\Items\Weapons\MK18\Files	TX_MK18_Sights_NR.png					
Items			pending			\Items\Weapons\MP5K\Files	Icon_MP5K.png					
Items			pending			\Items\Weapons\MP5K\Files	TX_MP5K_Body_AL.png					
Items			pending			\Items\Weapons\MP5K\Files	TX_MP5K_Body_NR.png					
Items			pending			\Items\Weapons\MP5K\Files	TX_MP5K_End_AL.png					
Items			pending			\Items\Weapons\MP5K\Files	TX_MP5K_End_NR.png					
Items			pending			\Items\Weapons\MP5SD\Files	Icon_MP5SD.png					
Items			pending			\Items\Weapons\MP5SD\Files	TX_MP5SD_Body_AL.png					
Items			pending			\Items\Weapons\MP5SD\Files	TX_MP5SD_Body_NR.png					
Items			pending			\Items\Weapons\MP5SD\Files	TX_MP5SD_Stock_AL.png					
Items			pending			\Items\Weapons\MP5SD\Files	TX_MP5SD_Stock_NR.png					
Items			pending			\Items\Weapons\MP5\Files	Icon_MP5.png					
Items			pending			\Items\Weapons\MP5\Files	Icon_MP5_Magazine.png					
Items			pending			\Items\Weapons\MP5\Files	TX_MP5_Body_AL.png					
Items			pending			\Items\Weapons\MP5\Files	TX_MP5_Body_NR.png					
Items			pending			\Items\Weapons\MP5\Files	TX_MP5_Mount_AL.png					
Items			pending			\Items\Weapons\MP5\Files	TX_MP5_Mount_NR.png					
Items			pending			\Items\Weapons\MP5\Files	TX_MP5_Stock_AL.png					
Items			pending			\Items\Weapons\MP5\Files	TX_MP5_Stock_NR.png					
Items			pending			\Items\Weapons\MP7\Files	Icon_MP7.png					
Items			pending			\Items\Weapons\MP7\Files	Icon_MP7_Magazine.png					
Items			pending			\Items\Weapons\MP7\Files	TX_MP7_AL.png					
Items			pending			\Items\Weapons\MP7\Files	TX_MP7_NR.png					
Items			pending			\Items\Weapons\Makarov\Files	Icon_Makarov.png					
Items			pending			\Items\Weapons\Makarov\Files	Icon_Makarov_Magazine.png					
Items			pending			\Items\Weapons\Makarov\Files	TX_Makarov_AL.png					
Items			pending			\Items\Weapons\Makarov\Files	TX_Makarov_NR.png					
Items			pending			\Items\Weapons\Mosin\Files	Icon_Mosin.png					
Items			pending			\Items\Weapons\Mosin\Files	TX_Mosin_AL.png					
Items			pending			\Items\Weapons\Mosin\Files	TX_Mosin_Bullet_AL.png					
Items			pending			\Items\Weapons\Mosin\Files	TX_Mosin_Bullet_NR.png					
Items			pending			\Items\Weapons\Mosin\Files	TX_Mosin_NR.png					
Items			pending			\Items\Weapons\P320\Files	Icon_P320.png					
Items			pending			\Items\Weapons\P320\Files	Icon_P320_Magazine.png					
Items			pending			\Items\Weapons\P320\Files	TX_P320_Body_AL.png					
Items			pending			\Items\Weapons\P320\Files	TX_P320_Body_NR.png					
Items			pending			\Items\Weapons\P320\Files	TX_P320_Details_AL.png					
Items			pending			\Items\Weapons\P320\Files	TX_P320_Details_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	Icon_RK-62.png					
Items			pending			\Items\Weapons\RK-62\Files	Icon_RK-62M.png					
Items			pending			\Items\Weapons\RK-62\Files	Icon_RK_Magazine.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_Grip_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_Grip_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_Handguard_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_Handguard_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_RVG_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_RVG_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_Stock_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62M_Stock_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Barrel_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Barrel_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Body_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Body_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Grip_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Grip_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Handguard_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Handguard_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Magazine_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Magazine_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Stock_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK-62_Stock_NR.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK_Mount_AL.png					
Items			pending			\Items\Weapons\RK-62\Files	TX_RK_Mount_NR.png					
Items			pending			\Items\Weapons\RK-95\Files	Icon_RK-95.png					
Items			pending			\Items\Weapons\RK-95\Files	TX_RK-95_Body_AL.png					
Items			pending			\Items\Weapons\RK-95\Files	TX_RK-95_Body_NR.png					
Items			pending			\Items\Weapons\RK-95\Files	TX_RK-95_Details_AL.png					
Items			pending			\Items\Weapons\RK-95\Files	TX_RK-95_Details_NR.png					
Items			pending			\Items\Weapons\Remington_870\Files	Icon_Remington_870.png					
Items			pending			\Items\Weapons\Remington_870\Files	TX_Remington_870_AL.png					
Items			pending			\Items\Weapons\Remington_870\Files	TX_Remington_870_NR.png					
Items			pending			\Items\Weapons\SVD\Files	Icon_SVD.png					
Items			pending			\Items\Weapons\SVD\Files	Icon_SVD_Magazine.png					
Items			pending			\Items\Weapons\SVD\Files	TX_SVD_AL.png					
Items			pending			\Items\Weapons\SVD\Files	TX_SVD_NR.png					
Items			pending			\Items\Weapons\VSS\Files	Icon_VSS.png					
Items			pending			\Items\Weapons\VSS\Files	Icon_VSS_Magazine.png					
Items			pending			\Items\Weapons\VSS\Files	TX_VSS_AL.png					
Items			pending			\Items\Weapons\VSS\Files	TX_VSS_Mount_AL.png					
Items			pending			\Items\Weapons\VSS\Files	TX_VSS_Mount_NR.png					
Items			pending			\Items\Weapons\VSS\Files	TX_VSS_NR.png					
